EMPRESA;REGIAO;DATACENTER;ZONA;SERVIDOR;CPU;RAM_TOTAL;RAM_USADA;RAM_PERCENT;DISCO_TOTAL;DISCO_USADO;DISCO_PERCENT;LATENCIA;PACOTES_ENVIADOS;PACOTES_RECEBIDOS;PACOTES_PERDIDOS;QTD_PR;PROCESSO1_CPU;PORCENTAGEM_PROCESSO1_CPU;PROCESSO2_CPU;PORCENTAGEM_PROCESSO2_CPU;PROCESSO3_CPU;PORCENTAGEM_PROCESSO3_CPU;PROCESSO1_RAM;PORCENTAGEM_PROCESSO1_RAM;PROCESSO2_RAM;PORCENTAGEM_PROCESSO2_RAM;PROCESSO3_RAM;PORCENTAGEM_PROCESSO3_RAM;QTD_NUCLEOS;USO_USER;USO_SISTEM;BOOTTIME;DATA_HORA;DIA_SEMANA;JOGADORES_ATIVOS
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;55.14;34359738368;15675641985;45.62;536870912000;214514355842;39.96;28.51;160022;158515;21;266;chrome.exe;14.35;python.exe;6.58;discord.exe;9.84;chrome.exe;2752931374;discord.exe;1184072496;python.exe;390946738;8;64.34;12.26;1778340789;2026-05-27 18:53:09;Wednesday;799458
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;69.55;34359738368;18442428648;53.67;536870912000;437569004591;81.5;40.06;169525;151437;23;339;chrome.exe;38.77;python.exe;14.66;discord.exe;3.02;chrome.exe;1450243207;discord.exe;757277937;python.exe;431008266;32;32.42;13.03;1780241589;2026-05-27 18:53:09;Wednesday;516255
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;67.85;34359738368;18589775087;54.1;536870912000;255423982164;47.58;82.11;129740;120838;6;321;chrome.exe;19.17;python.exe;5.01;discord.exe;5.64;chrome.exe;1356504550;discord.exe;1701977828;python.exe;450272881;16;10.96;6.73;1777908789;2026-05-27 18:53:09;Wednesday;746452
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;80.97;34359738368;29145340012;84.82;536870912000;300166110620;55.91;61.67;257106;171980;0;252;chrome.exe;36.32;python.exe;18.74;discord.exe;3.35;chrome.exe;3118440687;discord.exe;1270600530;python.exe;552736957;8;19.82;5.69;1778513589;2026-05-27 19:13:09;Wednesday;801454
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;41.57;34359738368;23679715598;68.92;536870912000;407982659305;75.99;76.27;89439;354773;20;192;chrome.exe;39.27;python.exe;13.51;discord.exe;4.3;chrome.exe;3924383404;discord.exe;680823011;python.exe;911340914;16;67.58;8.78;1779723189;2026-05-27 19:13:09;Wednesday;668789
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;28.99;34359738368;16675880888;48.53;536870912000;393568892658;73.31;63.8;120783;113342;26;281;chrome.exe;30.63;python.exe;5.93;discord.exe;9.56;chrome.exe;3982632153;discord.exe;812498933;python.exe;657225922;32;40.82;23.47;1779377589;2026-05-27 19:13:09;Wednesday;752142
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;65.82;34359738368;18547333401;53.98;536870912000;211874640227;39.46;26.63;294418;120781;18;339;chrome.exe;12.55;python.exe;10.92;discord.exe;12.31;chrome.exe;3271334933;discord.exe;1797569149;python.exe;808465767;16;50.56;18.27;1779550389;2026-05-27 19:33:09;Wednesday;612039
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;48.79;34359738368;13481350602;39.24;536870912000;391359509440;72.9;115.31;68650;292260;13;186;chrome.exe;28.4;python.exe;17.68;discord.exe;6.3;chrome.exe;2993208338;discord.exe;875985029;python.exe;745809469;8;66.59;29.03;1778772789;2026-05-27 19:33:09;Wednesday;664507
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;59.0;34359738368;28145239357;81.91;536870912000;423290810875;78.84;68.3;162489;299826;19;294;chrome.exe;30.92;python.exe;7.86;discord.exe;10.62;chrome.exe;1815208619;discord.exe;716224336;python.exe;850754214;8;21.49;13.09;1778081589;2026-05-27 19:33:09;Wednesday;826514
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;26.78;34359738368;20442657235;59.5;536870912000;373409843382;69.55;84.33;100884;224355;30;276;chrome.exe;10.95;python.exe;19.01;discord.exe;10.08;chrome.exe;2716157023;discord.exe;732596226;python.exe;665866908;8;59.75;29.71;1779204789;2026-05-27 19:53:09;Wednesday;834785
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;30.18;34359738368;24789795240;72.15;536870912000;210807223611;39.27;66.94;90455;181694;1;218;chrome.exe;29.56;python.exe;18.02;discord.exe;9.62;chrome.exe;2225166063;discord.exe;1620222878;python.exe;415156846;32;30.41;22.7;1777995189;2026-05-27 19:53:09;Wednesday;670930
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;35.48;34359738368;24245995746;70.57;536870912000;318598012365;59.34;70.97;257135;288017;4;311;chrome.exe;28.93;python.exe;5.87;discord.exe;3.55;chrome.exe;1691267161;discord.exe;541503593;python.exe;693664480;32;36.73;29.5;1778340789;2026-05-27 19:53:09;Wednesday;873715
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;68.81;34359738368;16336829440;47.55;536870912000;245902731726;45.8;48.72;279131;395812;2;257;chrome.exe;10.26;python.exe;9.9;discord.exe;13.92;chrome.exe;2388777852;discord.exe;1064938937;python.exe;513426127;32;68.16;16.08;1777908789;2026-05-27 20:13:09;Wednesday;709184
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;28.93;34359738368;27425111175;79.82;536870912000;306151388942;57.03;42.68;82622;116990;26;353;chrome.exe;39.27;python.exe;11.13;discord.exe;6.02;chrome.exe;3464252148;discord.exe;1842473494;python.exe;437911656;32;23.64;29.66;1778945589;2026-05-27 20:13:09;Wednesday;846886
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;51.73;34359738368;28354336360;82.52;536870912000;288963912347;53.82;62.89;248725;211012;26;347;chrome.exe;15.26;python.exe;11.83;discord.exe;8.09;chrome.exe;2056809853;discord.exe;1552874474;python.exe;925175238;32;67.66;19.13;1779377589;2026-05-27 20:13:09;Wednesday;642940
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;85.11;34359738368;29544013664;85.98;536870912000;211679620686;39.43;70.89;126454;394635;10;177;chrome.exe;35.55;python.exe;23.99;discord.exe;11.64;chrome.exe;1426740162;discord.exe;503894527;python.exe;962787191;16;66.48;27.31;1779809589;2026-05-27 20:33:09;Wednesday;710612
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;79.19;34359738368;18815027176;54.76;536870912000;263659743651;49.11;78.88;188214;137960;30;282;chrome.exe;28.84;python.exe;20.08;discord.exe;8.96;chrome.exe;3468200800;discord.exe;891980218;python.exe;789002541;8;66.93;23.77;1780155189;2026-05-27 20:33:09;Wednesday;854392
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;67.41;34359738368;13591362079;39.56;536870912000;279937214342;52.14;53.4;69645;346313;18;289;chrome.exe;29.95;python.exe;12.49;discord.exe;8.58;chrome.exe;3456763926;discord.exe;1203067162;python.exe;765665192;16;44.77;6.2;1779031989;2026-05-27 20:33:09;Wednesday;650433
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;54.46;34359738368;20521957524;59.73;536870912000;231597330376;43.14;34.42;66351;384349;24;284;chrome.exe;18.84;python.exe;5.82;discord.exe;9.45;chrome.exe;2609664747;discord.exe;1887491843;python.exe;494530348;16;66.17;21.37;1779636789;2026-05-27 20:53:09;Wednesday;765544
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;74.61;34359738368;22150500196;64.47;536870912000;304120984666;56.65;55.69;102250;366065;4;382;chrome.exe;13.31;python.exe;11.42;discord.exe;3.87;chrome.exe;3736702959;discord.exe;702490042;python.exe;583227907;16;15.07;5.41;1778340789;2026-05-27 20:53:09;Wednesday;551557
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;58.62;34359738368;19781746604;57.57;536870912000;330897863497;61.63;68.73;53344;281334;0;374;chrome.exe;20.4;python.exe;9.16;discord.exe;3.26;chrome.exe;2426864017;discord.exe;831760033;python.exe;433339576;16;35.4;5.24;1778081589;2026-05-27 20:53:09;Wednesday;682416
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;39.52;34359738368;12753553467;37.12;536870912000;308053699486;57.38;119.61;229506;304739;20;205;chrome.exe;19.27;python.exe;21.98;discord.exe;13.68;chrome.exe;2951037377;discord.exe;927148269;python.exe;947132451;32;66.66;6.98;1779636789;2026-05-27 21:13:09;Wednesday;569851
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;31.9;34359738368;13452282889;39.15;536870912000;301343144690;56.13;50.56;167457;345536;21;194;chrome.exe;12.53;python.exe;5.71;discord.exe;12.22;chrome.exe;1544475304;discord.exe;956839656;python.exe;534589936;32;63.41;6.42;1779550389;2026-05-27 21:13:09;Wednesday;526581
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;27.76;34359738368;14016295997;40.79;536870912000;375338342814;69.91;50.25;168453;206208;27;382;chrome.exe;11.84;python.exe;18.53;discord.exe;9.32;chrome.exe;1145474053;discord.exe;1524190752;python.exe;435020136;8;11.4;19.88;1778254389;2026-05-27 21:13:09;Wednesday;738869
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;94.05;34359738368;13262956594;38.6;536870912000;382673362271;71.28;40.63;262520;145873;12;290;chrome.exe;11.92;python.exe;15.64;discord.exe;8.69;chrome.exe;2650961101;discord.exe;1999109271;python.exe;864013689;32;67.84;25.89;1780155189;2026-05-27 21:33:09;Wednesday;591464
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;82.59;34359738368;20958716825;61.0;536870912000;438960550493;81.76;13.19;154802;120815;22;290;chrome.exe;16.5;python.exe;9.2;discord.exe;5.61;chrome.exe;3728026889;discord.exe;782313461;python.exe;429315567;8;59.82;25.73;1778427189;2026-05-27 21:33:09;Wednesday;788586
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;82.88;34359738368;12648168941;36.81;536870912000;447701566329;83.39;82.95;266615;322517;10;373;chrome.exe;29.12;python.exe;22.84;discord.exe;12.46;chrome.exe;1238256332;discord.exe;1136685374;python.exe;413106602;8;51.39;25.81;1779809589;2026-05-27 21:33:09;Wednesday;777721
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;58.6;34359738368;20129428712;58.58;536870912000;351306032087;65.44;14.37;185911;114395;26;325;chrome.exe;30.75;python.exe;17.75;discord.exe;6.24;chrome.exe;1186545239;discord.exe;1566740443;python.exe;532835715;16;50.76;5.76;1778859189;2026-05-27 21:53:09;Wednesday;611868
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;94.46;34359738368;20808237582;60.56;536870912000;436604282363;81.32;69.79;233537;328500;20;311;chrome.exe;30.4;python.exe;19.38;discord.exe;7.33;chrome.exe;1316762446;discord.exe;1791443841;python.exe;353953685;16;11.67;28.21;1779291189;2026-05-27 21:53:09;Wednesday;548650
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;55.91;34359738368;14244657774;41.46;536870912000;203254109205;37.86;43.92;115442;197144;14;212;chrome.exe;11.44;python.exe;6.14;discord.exe;12.09;chrome.exe;2609786661;discord.exe;1459375954;python.exe;447102481;16;59.94;29.08;1778945589;2026-05-27 21:53:09;Wednesday;616496
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;90.49;34359738368;22885503424;66.61;536870912000;201992487672;37.62;38.64;98614;221440;9;297;chrome.exe;35.3;python.exe;6.64;discord.exe;8.69;chrome.exe;2684738171;discord.exe;1087215424;python.exe;950922243;8;68.55;5.94;1778340789;2026-05-27 22:13:09;Wednesday;607397
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;57.08;34359738368;14214023344;41.37;536870912000;351621885895;65.49;37.89;251643;115909;13;265;chrome.exe;27.6;python.exe;21.46;discord.exe;10.44;chrome.exe;3328400736;discord.exe;1163246222;python.exe;523174853;16;44.39;28.12;1779204789;2026-05-27 22:13:09;Wednesday;522313
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;35.87;34359738368;15497198882;45.1;536870912000;260930265805;48.6;94.68;284659;325047;29;329;chrome.exe;23.19;python.exe;22.08;discord.exe;4.76;chrome.exe;3805329384;discord.exe;806517443;python.exe;651728188;8;57.39;24.72;1778686389;2026-05-27 22:13:09;Wednesday;764777
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;34.2;34359738368;12731178957;37.05;536870912000;370669705154;69.04;42.82;80568;137569;14;375;chrome.exe;31.15;python.exe;20.32;discord.exe;12.07;chrome.exe;1059539105;discord.exe;1809219862;python.exe;544799629;32;15.61;6.44;1779723189;2026-05-27 22:33:09;Wednesday;789736
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;59.33;34359738368;24999229153;72.76;536870912000;267585540343;49.84;45.51;89877;184902;14;236;chrome.exe;22.9;python.exe;19.19;discord.exe;9.97;chrome.exe;3031477632;discord.exe;589948647;python.exe;993645884;32;32.63;5.59;1779204789;2026-05-27 22:33:09;Wednesday;735357
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;67.73;34359738368;27012629333;78.62;536870912000;253172690381;47.16;118.92;56129;167706;7;328;chrome.exe;14.26;python.exe;15.18;discord.exe;10.74;chrome.exe;3112219130;discord.exe;1721248211;python.exe;894780779;32;16.37;21.49;1778081589;2026-05-27 22:33:09;Wednesday;624901
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;51.41;34359738368;14129117435;41.12;536870912000;247973112195;46.19;69.59;79178;232472;4;254;chrome.exe;35.11;python.exe;12.08;discord.exe;4.01;chrome.exe;2760989375;discord.exe;1977984014;python.exe;936496071;32;44.91;28.51;1779550389;2026-05-27 22:53:09;Wednesday;732652
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;43.41;34359738368;13527783894;39.37;536870912000;397148540137;73.97;64.34;111282;71965;21;331;chrome.exe;38.11;python.exe;6.97;discord.exe;2.17;chrome.exe;3800038245;discord.exe;1272847782;python.exe;364674829;8;29.56;5.79;1780241589;2026-05-27 22:53:09;Wednesday;860935
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;39.49;34359738368;21392606541;62.26;536870912000;231426846725;43.11;45.59;225762;364120;8;361;chrome.exe;26.97;python.exe;11.34;discord.exe;5.23;chrome.exe;1784084433;discord.exe;1348736295;python.exe;374311119;32;29.46;25.24;1778254389;2026-05-27 22:53:09;Wednesday;671732
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;74.83;34359738368;19104633825;55.6;536870912000;366773055136;68.32;21.99;160817;196872;23;209;chrome.exe;30.84;python.exe;7.58;discord.exe;6.34;chrome.exe;1552098748;discord.exe;511794898;python.exe;638520455;32;35.33;8.83;1780068789;2026-05-27 23:13:09;Wednesday;544217
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;57.01;34359738368;25335478161;73.74;536870912000;340902478597;63.5;114.48;81166;87049;1;196;chrome.exe;39.33;python.exe;20.41;discord.exe;7.05;chrome.exe;3032163513;discord.exe;1067803581;python.exe;732817470;8;47.8;16.47;1779550389;2026-05-27 23:13:09;Wednesday;888313
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;59.99;34359738368;22686827351;66.03;536870912000;307520261260;57.28;102.73;121665;128238;19;281;chrome.exe;20.1;python.exe;9.0;discord.exe;8.37;chrome.exe;2681190910;discord.exe;895359659;python.exe;573874529;8;38.39;10.03;1779377589;2026-05-27 23:13:09;Wednesday;737032
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;46.9;34359738368;18720838565;54.48;536870912000;365527183293;68.08;50.67;259959;180462;7;234;chrome.exe;22.17;python.exe;5.38;discord.exe;9.98;chrome.exe;3892751883;discord.exe;1271164379;python.exe;437932608;8;45.55;28.87;1777822389;2026-05-27 23:33:09;Wednesday;697855
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;52.01;34359738368;17245934755;50.19;536870912000;232516446168;43.31;86.56;186994;163799;4;392;chrome.exe;20.67;python.exe;21.84;discord.exe;10.9;chrome.exe;3634991029;discord.exe;683278160;python.exe;380956617;8;52.51;10.71;1778340789;2026-05-27 23:33:09;Wednesday;721702
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;73.05;34359738368;19605643180;57.06;536870912000;300558507009;55.98;41.65;97521;397822;20;219;chrome.exe;31.78;python.exe;9.06;discord.exe;14.02;chrome.exe;1008530362;discord.exe;1408299031;python.exe;415838426;32;23.47;9.04;1778427189;2026-05-27 23:33:09;Wednesday;651165
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;28.58;34359738368;19327017049;56.25;536870912000;362303566197;67.48;41.95;257309;93387;8;354;chrome.exe;18.31;python.exe;23.25;discord.exe;10.15;chrome.exe;3043661394;discord.exe;1116538669;python.exe;770967817;16;18.76;22.47;1779463989;2026-05-27 23:53:09;Wednesday;637610
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;68.5;34359738368;26077676579;75.9;536870912000;317758630915;59.19;72.83;219983;233594;10;257;chrome.exe;12.32;python.exe;7.32;discord.exe;3.32;chrome.exe;1868432502;discord.exe;1625876421;python.exe;682063080;8;68.55;26.77;1778859189;2026-05-27 23:53:09;Wednesday;579332
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;55.55;34359738368;24398058475;71.01;536870912000;311625546044;58.04;50.03;264615;328073;15;214;chrome.exe;37.89;python.exe;8.36;discord.exe;9.05;chrome.exe;3699075482;discord.exe;1867059067;python.exe;605586393;32;15.54;12.58;1779118389;2026-05-27 23:53:09;Wednesday;514817
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;36.79;34359738368;24575615284;71.52;536870912000;268192570055;49.95;110.66;99607;270684;16;271;chrome.exe;14.08;python.exe;20.69;discord.exe;9.36;chrome.exe;1232059329;discord.exe;1293463796;python.exe;455317354;8;10.94;17.75;1779723189;2026-05-28 00:13:09;Thursday;560397
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;58.86;34359738368;26926740571;78.37;536870912000;257145045194;47.9;109.4;75061;319180;11;377;chrome.exe;37.97;python.exe;10.23;discord.exe;8.14;chrome.exe;2893098426;discord.exe;966516700;python.exe;970610828;32;58.0;21.69;1778945589;2026-05-28 00:13:09;Thursday;630963
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;55.55;34359738368;15233067409;44.33;536870912000;390319297493;72.7;43.36;90205;244000;29;359;chrome.exe;19.15;python.exe;19.4;discord.exe;2.21;chrome.exe;1667135274;discord.exe;1986715851;python.exe;321772249;16;67.01;16.74;1779550389;2026-05-28 00:13:09;Thursday;765874
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;53.89;34359738368;12621380373;36.73;536870912000;288171857218;53.68;61.25;173869;192535;11;350;chrome.exe;37.4;python.exe;15.67;discord.exe;4.12;chrome.exe;1143762903;discord.exe;875885479;python.exe;954045508;16;36.88;5.76;1778427189;2026-05-28 00:33:09;Thursday;837033
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;43.78;34359738368;20590578046;59.93;536870912000;417347624505;77.74;104.49;114746;101962;0;223;chrome.exe;16.79;python.exe;10.89;discord.exe;4.66;chrome.exe;2452421091;discord.exe;1618800162;python.exe;684730165;8;43.68;15.82;1778513589;2026-05-28 00:33:09;Thursday;826665
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;59.11;34359738368;22062040776;64.21;536870912000;209453739927;39.01;56.74;201062;72394;14;383;chrome.exe;31.37;python.exe;22.68;discord.exe;4.72;chrome.exe;1714302263;discord.exe;796730084;python.exe;683000758;8;49.33;15.06;1779982389;2026-05-28 00:33:09;Thursday;709164
SteamData;São Paulo;DC-SP01;ZonaC;SRV-DB-01;86.09;34359738368;28066712617;81.68;536870912000;239642991629;44.64;94.62;287645;106850;0;181;chrome.exe;23.96;python.exe;19.83;discord.exe;12.42;chrome.exe;3448752984;discord.exe;1794287149;python.exe;907415406;32;46.47;21.18;1779550389;2026-05-28 00:53:09;Thursday;897854
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;36.26;34359738368;20560533495;59.84;536870912000;219018298160;40.8;62.47;256456;228122;1;270;chrome.exe;27.75;python.exe;6.4;discord.exe;8.88;chrome.exe;2449580318;discord.exe;1431423601;python.exe;676529392;16;43.47;9.96;1777908789;2026-05-28 00:53:09;Thursday;539123
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;93.78;34359738368;17277835973;50.29;536870912000;206792270246;38.52;109.69;157902;77981;13;329;chrome.exe;11.96;python.exe;22.35;discord.exe;12.68;chrome.exe;1182759256;discord.exe;1970859892;python.exe;755948880;16;49.21;13.99;1779723189;2026-05-28 00:53:09;Thursday;623220
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;72.32;34359738368;28299972487;82.36;536870912000;210715459913;39.25;15.42;241272;372629;19;171;chrome.exe;19.21;python.exe;19.05;discord.exe;7.72;chrome.exe;3329695642;discord.exe;1005075425;python.exe;616113745;16;56.38;23.8;1779031989;2026-05-28 01:13:09;Thursday;702844
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;31.24;34359738368;29955293373;87.18;536870912000;364937811999;67.97;118.66;113657;380957;16;176;chrome.exe;18.11;python.exe;17.41;discord.exe;4.52;chrome.exe;1810328194;discord.exe;988099923;python.exe;632042758;16;58.22;13.74;1777995189;2026-05-28 01:13:09;Thursday;700433
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;51.44;34359738368;22321488472;64.96;536870912000;297216642536;55.36;112.06;182871;117844;14;197;chrome.exe;26.6;python.exe;20.51;discord.exe;12.11;chrome.exe;2622845118;discord.exe;1003365588;python.exe;631069831;16;56.74;16.02;1778427189;2026-05-28 01:13:09;Thursday;520694
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;26.05;34359738368;19349227927;56.31;536870912000;373687505310;69.6;58.41;67588;327521;22;388;chrome.exe;22.27;python.exe;8.04;discord.exe;12.24;chrome.exe;2589432188;discord.exe;1359367083;python.exe;484065180;16;29.94;22.75;1778513589;2026-05-28 01:33:09;Thursday;580968
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;71.72;34359738368;12783918380;37.21;536870912000;339564050892;63.25;75.66;212761;388522;1;215;chrome.exe;25.12;python.exe;18.43;discord.exe;9.8;chrome.exe;3526990515;discord.exe;1314813031;python.exe;335861551;16;45.77;14.63;1778772789;2026-05-28 01:33:09;Thursday;646760
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;51.0;34359738368;22804458445;66.37;536870912000;330417630189;61.55;55.16;271393;125264;6;192;chrome.exe;16.34;python.exe;6.33;discord.exe;6.46;chrome.exe;1381944374;discord.exe;945683387;python.exe;853659961;16;36.27;19.4;1778945589;2026-05-28 01:33:09;Thursday;585768
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;48.46;34359738368;18953249733;55.16;536870912000;313326564564;58.36;53.82;93583;292560;9;190;chrome.exe;21.38;python.exe;9.48;discord.exe;11.37;chrome.exe;1094420389;discord.exe;818308184;python.exe;818124978;16;48.63;19.28;1779204789;2026-05-28 01:53:09;Thursday;549110
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;28.72;34359738368;28474655805;82.87;536870912000;247140148607;46.03;112.3;284594;209217;5;364;chrome.exe;29.07;python.exe;10.67;discord.exe;8.24;chrome.exe;2331794756;discord.exe;912262786;python.exe;792803040;32;50.25;11.3;1779031989;2026-05-28 01:53:09;Thursday;895190
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;31.22;34359738368;13228894309;38.5;536870912000;319941887709;59.59;35.18;218066;357274;16;367;chrome.exe;40.0;python.exe;11.91;discord.exe;7.8;chrome.exe;2036416934;discord.exe;1501273016;python.exe;490672471;8;56.16;18.55;1778945589;2026-05-28 01:53:09;Thursday;667508
